"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"3"	"-0.3"	"0.08"	"1"	"81"	"MLE"	"1.32409"	"-0.23433"	"-0.19789"	"-0.25657"	"0.95736"	"0.06456"	"11.56935"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"82"	"MLE"	"2.4888"	"-0.14054"	"-0.11567"	"-0.14189"	"0.98432"	"0.03732"	"15.95371"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"83"	"MLE"	"2.42138"	"-0.10292"	"-0.16665"	"-0.14535"	"0.992"	"0.02772"	"18.33325"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"84"	"MLE"	"0.80288"	"-0.30634"	"-0.37798"	"-0.31127"	"0.96115"	"0.06007"	"12.14644"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"85"	"MLE"	"0.98533"	"-0.26966"	"-0.25854"	"-0.34446"	"0.95444"	"0.06974"	"10.95211"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"86"	"MLE"	"0.60657"	"-0.49703"	"-0.30093"	"-0.55586"	"0.96617"	"0.06847"	"11.09906"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"87"	"MLE"	"0.39802"	"-0.65435"	"-0.42914"	"-0.67031"	"0.97449"	"0.05581"	"12.7343"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"88"	"MLE"	"9.26147"	"-0.03864"	"-0.03645"	"-0.03519"	"0.90814"	"0.07811"	"10.04597"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"89"	"MLE"	"0.62636"	"-0.42304"	"-0.4223"	"-0.46399"	"0.98309"	"0.04591"	"14.29761"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"90"	"MLE"	"1.10139"	"-0.31972"	"-0.27651"	"-0.28907"	"0.9643"	"0.07141"	"10.76271"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"91"	"MLE"	"0.61127"	"-0.56458"	"-0.35787"	"-0.49613"	"0.99542"	"0.02605"	"18.82999"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"92"	"MLE"	"1.231"	"-0.2572"	"-0.23957"	"-0.24072"	"0.97566"	"0.04773"	"13.98687"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"93"	"MLE"	"0.85885"	"-0.28913"	"-0.43385"	"-0.31653"	"0.99628"	"0.02136"	"20.41659"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"94"	"MLE"	"0.75451"	"-0.32706"	"-0.33436"	"-0.47091"	"0.9688"	"0.06217"	"11.87106"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"95"	"MLE"	"1.24944"	"-0.16181"	"-0.2657"	"-0.30185"	"0.95843"	"0.06755"	"11.20727"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"96"	"MLE"	"1.29721"	"-0.26316"	"-0.22693"	"-0.21381"	"0.95627"	"0.0699"	"10.93358"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"97"	"MLE"	"0.91771"	"-0.29798"	"-0.41776"	"-0.29095"	"0.99358"	"0.02866"	"18.06681"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"98"	"MLE"	"1.18839"	"-0.33119"	"-0.19539"	"-0.26242"	"0.97611"	"0.05313"	"13.12895"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"99"	"MLE"	"1.15863"	"-0.22446"	"-0.23401"	"-0.28111"	"0.95915"	"0.06068"	"12.06591"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"100"	"MLE"	"1.09688"	"-0.29365"	"-0.26722"	"-0.29099"	"0.98069"	"0.04754"	"14.01744"	NA
